_dataobs_,Race,Signs_Of_Mental_Illness,Body_Camera,Month,Region,REP_Armed_Category,REP_Mental_Illness,IMP_Age,_WARN_,F_Race,I_Race,_NODE_,P_Race0,P_Race1,Q_Race0,Q_Race1,V_Race0,V_Race1,R_Race0,R_Race1,U_Race
3310,0,0,0,11,Southeast,Sharp Weapon,No,28,,0,0,70,0.621761658,0.378238342,0.621761658,0.378238342,0.612903226,0.387096774,0.378238342,-0.378238342,0
3311,0,0,0,11,Southwest,Gun,No,27,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3312,1,0,0,11,Southeast,Gun,No,33,,1,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,-0.568093385,0.568093385,0
3313,0,0,0,11,Southwest,Sharp Weapon,No,22,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3314,1,0,0,11,Midwest,Gun,No,27,,1,0,70,0.621761658,0.378238342,0.621761658,0.378238342,0.612903226,0.387096774,-0.621761658,0.621761658,0
3315,1,0,0,11,West,Vehicle,No,28,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
3316,1,0,0,11,Southeast,Gun,No,27,,1,0,70,0.621761658,0.378238342,0.621761658,0.378238342,0.612903226,0.387096774,-0.621761658,0.621761658,0
3317,0,0,0,11,Midwest,Unarmed,No,41,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3318,0,0,0,11,Southeast,Gun,No,36.64517857,,0,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,0.431906615,-0.431906615,0
3319,0,0,0,11,West,Sharp Weapon,No,34,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3320,0,0,0,11,Midwest,Gun,No,26,,0,0,70,0.621761658,0.378238342,0.621761658,0.378238342,0.612903226,0.387096774,0.378238342,-0.378238342,0
3321,0,0,0,11,West,Gun,No,34,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3322,0,0,0,11,West,Sharp Weapon,No,37,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3323,0,0,0,11,Southwest,Blunt Weapon,No,52,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3324,0,0,0,11,Southeast,Sharp Weapon,No,55,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
3325,0,0,0,11,Southeast,Gun,No,51,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
3326,1,0,1,11,West,Gun,No,18,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
3327,1,0,1,11,Southeast,Gun,No,28,,1,1,34,0.353846154,0.646153846,0.353846154,0.646153846,0.380952381,0.619047619,-0.353846154,0.353846154,1
3328,0,0,0,11,West,Toy Weapon,No,24,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3329,0,0,0,11,Midwest,Gun,No,34,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3330,0,0,0,11,West,Vehicle,No,30,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3331,0,0,0,10,West,Gun,No,36,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3332,1,0,0,10,West,Sharp Weapon,No,55,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
3333,0,0,1,10,West,Gun,No,37,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3334,0,0,0,10,Southwest,Gun,No,34,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3335,1,0,0,10,Southeast,Gun,No,26,,1,0,70,0.621761658,0.378238342,0.621761658,0.378238342,0.612903226,0.387096774,-0.621761658,0.621761658,0
3336,0,0,0,10,Southwest,Gun,No,26,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3337,0,0,0,10,West,Vehicle,No,28,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3338,1,0,1,11,West,Vehicle,No,22,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
3339,0,0,0,11,West,Vehicle,No,36,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3340,1,0,0,11,Southeast,Gun,No,37,,1,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,-0.568093385,0.568093385,0
3341,0,0,0,11,Midwest,Gun,No,38,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3342,0,0,0,12,Northeast,Gun,No,68,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
3343,1,0,0,12,Southeast,Gun,No,68,,1,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,-0.769980507,0.769980507,0
3344,1,0,1,12,Southeast,Gun,No,21,,1,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,-0.307692308,0.307692308,1
3345,0,0,0,12,Southeast,Gun,No,16,,0,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,0.692307692,-0.692307692,1
3346,0,0,0,11,West,Unarmed,No,40,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3347,0,0,0,12,Southeast,Vehicle,No,25,,0,1,71,0.459119497,0.540880503,0.459119497,0.540880503,0.457142857,0.542857143,0.540880503,-0.540880503,1
3348,0,0,1,11,West,Toy Weapon,No,54,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3349,0,0,0,11,Midwest,Gun,No,34,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3350,1,0,0,11,Southeast,Gun,No,30,,1,0,70,0.621761658,0.378238342,0.621761658,0.378238342,0.612903226,0.387096774,-0.621761658,0.621761658,0
3351,0,0,0,11,West,Gun,No,40,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3352,0,0,0,11,West,Undetermined,No,36.64517857,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3353,0,0,0,11,West,Gun,No,42,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3354,0,0,1,11,Southeast,Gun,No,51,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
3355,1,0,0,12,West,Sharp Weapon,No,38,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
3356,0,0,0,12,Southwest,Gun,No,36.64517857,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3357,1,0,1,9,Northeast,Gun,No,39,,1,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,-0.568093385,0.568093385,0
3358,1,0,0,12,Southwest,Unarmed,No,28,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
3359,1,0,0,12,Midwest,Gun,No,26,,1,1,71,0.459119497,0.540880503,0.459119497,0.540880503,0.457142857,0.542857143,-0.459119497,0.459119497,1
3360,0,0,0,12,West,Gun,No,23,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3361,0,0,0,12,Southeast,Gun,No,35,,0,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,0.247933884,-0.247933884,0
3362,1,0,0,12,Southeast,Gun,No,17,,1,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,-0.307692308,0.307692308,1
3363,1,0,0,12,West,Gun,No,58,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
3364,1,0,0,12,Southwest,Vehicle,No,31,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
3365,1,0,1,12,Northeast,Gun,No,31,,1,1,34,0.353846154,0.646153846,0.353846154,0.646153846,0.380952381,0.619047619,-0.353846154,0.353846154,1
3366,1,0,0,12,Southeast,Gun,No,41,,1,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,-0.752066116,0.752066116,0
3367,1,0,0,12,Southeast,Gun,No,41,,1,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,-0.752066116,0.752066116,0
3368,1,0,0,12,Southeast,Gun,No,47,,1,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,-0.769980507,0.769980507,0
3369,0,0,0,11,West,Gun,No,42,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3370,0,0,0,12,Midwest,Gun,No,42,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3371,0,0,0,12,West,Blunt Weapon,No,42,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3372,1,0,0,12,Southeast,Gun,No,31,,1,1,71,0.459119497,0.540880503,0.459119497,0.540880503,0.457142857,0.542857143,-0.459119497,0.459119497,1
3373,1,0,0,12,Midwest,Gun,No,23,,1,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,-0.307692308,0.307692308,1
3374,1,0,0,12,Northeast,Gun,No,50,,1,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,-0.769980507,0.769980507,0
3375,1,0,0,12,Northeast,Gun,No,47,,1,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,-0.769980507,0.769980507,0
3376,1,0,1,12,Southeast,Gun,No,22,,1,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,-0.307692308,0.307692308,1
3377,0,0,0,12,Midwest,Gun,No,23,,0,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,0.692307692,-0.692307692,1
3378,1,0,1,12,Midwest,Gun,No,52,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
3379,0,0,0,12,Southwest,Gun,No,42,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3380,1,0,0,12,Midwest,Gun,No,65,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
3381,0,0,0,12,West,Sharp Weapon,No,18,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3382,1,0,0,12,Midwest,Gun,No,24,,1,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,-0.307692308,0.307692308,1
3383,0,0,0,12,Southwest,Sharp Weapon,No,30,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3384,1,0,1,12,West,Gun,No,34,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
3385,0,0,0,12,West,Toy Weapon,No,43,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3386,0,0,0,12,Southwest,Gun,No,29,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3387,0,0,0,12,Southeast,Gun,No,36.64517857,,0,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,0.247933884,-0.247933884,0
3388,0,0,0,12,Southeast,Gun,No,27,,0,1,71,0.459119497,0.540880503,0.459119497,0.540880503,0.457142857,0.542857143,0.540880503,-0.540880503,1
3389,0,0,1,12,West,Sharp Weapon,No,27,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3390,0,0,0,12,West,Gun,No,34,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3391,0,0,0,12,West,Gun,No,25,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3392,0,0,0,12,Southwest,Gun,No,27,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3393,0,0,0,12,Southeast,Sharp Weapon,No,38,,0,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,0.247933884,-0.247933884,0
3394,0,0,0,12,West,Undetermined,No,28,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3395,1,0,0,12,Southeast,Sharp Weapon,No,22,,1,0,67,0.6875,0.3125,0.6875,0.3125,0.636363636,0.363636364,-0.6875,0.6875,0
3396,1,0,0,12,Southwest,Other Weapon,No,25,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
3397,1,0,0,12,Northeast,Gun,No,24,,1,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,-0.307692308,0.307692308,1
3398,0,0,0,12,West,Gun,No,40,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3399,0,0,0,12,West,Gun,No,34,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3400,0,0,0,12,Southeast,Blunt Weapon,No,26,,0,1,71,0.459119497,0.540880503,0.459119497,0.540880503,0.457142857,0.542857143,0.540880503,-0.540880503,1
3401,1,0,0,12,Northeast,Gun,No,21,,1,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,-0.307692308,0.307692308,1
3402,0,0,0,12,Midwest,Gun,No,44,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3403,1,0,0,12,Southeast,Gun,No,61,,1,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,-0.769980507,0.769980507,0
3404,1,0,0,12,Southeast,Gun,No,28,,1,1,71,0.459119497,0.540880503,0.459119497,0.540880503,0.457142857,0.542857143,-0.459119497,0.459119497,1
3405,1,0,0,12,Southwest,Gun,No,18,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
3406,0,0,0,12,West,Other Weapon,No,34,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3407,1,0,0,12,Southeast,Undetermined,No,35,,1,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,-0.752066116,0.752066116,0
3408,0,0,0,12,Southwest,Gun,No,52,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3409,0,0,0,12,Southeast,Undetermined,No,31,,0,1,71,0.459119497,0.540880503,0.459119497,0.540880503,0.457142857,0.542857143,0.540880503,-0.540880503,1
3410,0,0,0,12,Southwest,Gun,No,38,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3411,0,0,0,12,West,Sharp Weapon,No,36.64517857,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3412,0,0,0,12,West,Undetermined,No,27,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3413,0,0,0,12,Southeast,Other Weapon,No,43,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
3414,0,0,0,12,Northeast,Gun,No,16,,0,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,0.692307692,-0.692307692,1
3415,0,0,0,12,West,Undetermined,No,42,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3416,1,0,0,12,Southeast,Undetermined,No,46,,1,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,-0.769980507,0.769980507,0
3417,1,0,0,12,Southeast,Vehicle,No,23,,1,0,67,0.6875,0.3125,0.6875,0.3125,0.636363636,0.363636364,-0.6875,0.6875,0
3418,1,0,0,12,Southwest,Gun,No,60,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
3419,0,0,0,12,Southwest,Sharp Weapon,No,28,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3420,1,0,0,12,Midwest,Vehicle,No,37,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
3421,0,0,0,1,Southeast,Gun,No,57,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
3422,1,0,0,1,Southeast,Gun,No,17,,1,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,-0.307692308,0.307692308,1
3423,0,0,0,1,Southwest,Sharp Weapon,No,50,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3424,0,0,0,1,Southwest,Gun,No,30,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3425,0,0,0,1,Midwest,Gun,No,26,,0,1,71,0.459119497,0.540880503,0.459119497,0.540880503,0.457142857,0.542857143,0.540880503,-0.540880503,1
3426,0,0,1,1,Northeast,Sharp Weapon,No,30,,0,1,34,0.353846154,0.646153846,0.353846154,0.646153846,0.380952381,0.619047619,0.646153846,-0.646153846,1
3427,1,0,0,1,Midwest,Sharp Weapon,No,25,,1,1,71,0.459119497,0.540880503,0.459119497,0.540880503,0.457142857,0.542857143,-0.459119497,0.459119497,1
3428,0,0,0,1,Southeast,Gun,No,24,,0,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,0.692307692,-0.692307692,1
3429,1,0,0,12,Southeast,Gun,No,36.64517857,,1,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,-0.752066116,0.752066116,0
3430,1,0,1,1,West,Vehicle,No,26,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
3431,0,0,1,1,West,Gun,No,41,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3432,0,0,0,1,Southeast,Gun,No,21,,0,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,0.692307692,-0.692307692,1
3433,0,0,0,1,Southwest,Gun,No,28,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3434,0,0,0,1,Southwest,Gun,No,28,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3435,0,0,1,1,West,Gun,No,25,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3436,1,0,0,1,West,Toy Weapon,No,33,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
3437,0,0,0,1,West,Gun,No,59,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3438,1,0,0,12,West,Gun,No,23,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
3439,1,0,1,12,Midwest,Gun,No,57,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
3440,0,0,0,1,Midwest,Gun,No,34,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3441,1,0,1,1,Northeast,Gun,No,37,,1,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,-0.568093385,0.568093385,0
3442,1,0,0,1,West,Unarmed,No,25,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
3443,0,0,0,1,West,Vehicle,No,24,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
3444,0,0,0,1,West,Gun,No,36.64517857,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3445,0,0,0,1,Midwest,Gun,No,47,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3446,0,0,0,1,West,Gun,No,52,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3447,1,0,0,1,Midwest,Gun,No,29,,1,1,71,0.459119497,0.540880503,0.459119497,0.540880503,0.457142857,0.542857143,-0.459119497,0.459119497,1
3448,0,0,0,1,Southwest,Vehicle,No,45,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3449,0,0,0,1,Southeast,Sharp Weapon,No,51,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
3450,0,0,0,12,Southeast,Gun,No,49,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
3451,1,0,0,1,Southeast,Other Weapon,No,47,,1,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,-0.769980507,0.769980507,0
3452,1,0,0,1,Southeast,Undetermined,No,19,,1,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,-0.307692308,0.307692308,1
3453,1,0,1,1,Northeast,Sharp Weapon,No,19,,1,1,66,0.461538462,0.538461539,0.461538462,0.538461539,0.333333333,0.666666667,-0.461538462,0.461538462,1
3454,1,0,1,1,Southeast,Sharp Weapon,No,55,,1,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,-0.769980507,0.769980507,0
3455,0,0,0,1,West,Gun,No,35,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3456,0,0,0,1,Midwest,Gun,No,35,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3457,0,0,0,1,West,Gun,No,66,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
3458,0,0,0,1,Southeast,Gun,No,50,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
3459,0,0,0,1,Southeast,Gun,No,24,,0,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,0.692307692,-0.692307692,1
3460,0,0,0,12,Northeast,Vehicle,No,20,,0,0,67,0.6875,0.3125,0.6875,0.3125,0.636363636,0.363636364,0.3125,-0.3125,0
